grid,family,family_params,T,beta,delta,sigma_logit,V,seed,cost_order,total_cost,max_accel_norm,gate_activations,per_source_costs,per_pair_costs,truth_label,hit,margin,rank,threshold_pass,alignment_pass,cell_pass,failure_reasons
primary,linear_drift,"{""drift_rate"": 0.05}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0,4.615428004726742e-17,2,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.1}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.0,7.670983892384985e-17,4,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.1}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.0,8.178773432249468e-17,4,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.1}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0,7.74520527184718e-17,4,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.2}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.0,1.4249810607357106e-16,6,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.2}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.0,1.4442686565833764e-16,6,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,linear_drift,"{""drift_rate"": 0.2}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0,1.4995852865739058e-16,6,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
primary,accelerating,"{""accel_mag"": 0.02}",0.1,200.0,0.5,3.0,1024,42,SECOND,4.766454129102274e-05,0.020000001415610313,0,"[2.383227064551137e-05, 4.766454129102274e-05, 2.383227064551137e-05]","{""1,0"": 2.383227064551137e-05, ""2,0"": 0.0, ""2,1"": 2.383227064551137e-05}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.02}",0.1,200.0,0.5,3.0,1024,43,SECOND,4.7664541291480154e-05,0.020000001415610313,0,"[2.3832270645740077e-05, 4.7664541291480154e-05, 2.3832270645740077e-05]","{""1,0"": 2.3832270645740077e-05, ""2,0"": 0.0, ""2,1"": 2.3832270645740077e-05}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.02}",0.1,200.0,0.5,3.0,1024,44,SECOND,4.7664550165223115e-05,0.020000003278255463,0,"[2.3832275082611557e-05, 4.7664550165223115e-05, 2.3832275082611557e-05]","{""1,0"": 2.3832275082611557e-05, ""2,0"": 0.0, ""2,1"": 2.3832275082611557e-05}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.05}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.0037406715314227575,0.05000000447034836,2,"[0.0018703357657113787, 0.0037406715314227575, 0.0018703357657113787]","{""1,0"": 0.0018703357657113787, ""2,0"": 0.0, ""2,1"": 0.0018703357657113787}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.05}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.0037406720874430983,0.05000000819563866,2,"[0.0018703360437215492, 0.0037406720874430983, 0.0018703360437215492]","{""1,0"": 0.0018703360437215492, ""2,0"": 0.0, ""2,1"": 0.0018703360437215492}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.05}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0037406715314227575,0.05000000447034836,2,"[0.0018703357657113787, 0.0037406715314227575, 0.0018703357657113787]","{""1,0"": 0.0018703357657113787, ""2,0"": 0.0, ""2,1"": 0.0018703357657113787}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.1}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.019804349908167262,0.10000000894069672,4,"[0.009902174954083631, 0.019804349908167262, 0.009902174954083631]","{""1,0"": 0.009902174954083631, ""2,0"": 0.0, ""2,1"": 0.009902174954083631}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.1}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.019804352830525285,0.10000001639127731,4,"[0.009902176415262642, 0.019804352830525285, 0.009902176415262642]","{""1,0"": 0.009902176415262642, ""2,0"": 0.0, ""2,1"": 0.009902176415262642}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.1}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.019804349908167262,0.10000000894069672,4,"[0.009902174954083631, 0.019804349908167262, 0.009902174954083631]","{""1,0"": 0.009902174954083631, ""2,0"": 0.0, ""2,1"": 0.009902174954083631}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.2}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.09629119348239917,0.20000001788139343,4,"[0.04814559674119959, 0.09629119348239917, 0.04814559674119959]","{""1,0"": 0.04814559674119959, ""2,0"": 0.0, ""2,1"": 0.04814559674119959}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.2}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.09629120455070356,0.20000003278255463,4,"[0.04814560227535178, 0.09629120455070356, 0.04814560227535178]","{""1,0"": 0.04814560227535178, ""2,0"": 0.0, ""2,1"": 0.04814560227535178}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.2}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.09629119348239917,0.20000001788139343,4,"[0.04814559674119959, 0.09629119348239917, 0.04814559674119959]","{""1,0"": 0.04814559674119959, ""2,0"": 0.0, ""2,1"": 0.04814559674119959}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.5}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.6213203435596427,0.5,6,"[0.31066017177982136, 0.6213203435596427, 0.31066017177982136]","{""1,0"": 0.31066017177982136, ""2,0"": 0.0, ""2,1"": 0.31066017177982136}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.5}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.6213203435596427,0.5,6,"[0.31066017177982136, 0.6213203435596427, 0.31066017177982136]","{""1,0"": 0.31066017177982136, ""2,0"": 0.0, ""2,1"": 0.31066017177982136}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 0.5}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.6213203435596427,0.5,6,"[0.31066017177982136, 0.6213203435596427, 0.31066017177982136]","{""1,0"": 0.31066017177982136, ""2,0"": 0.0, ""2,1"": 0.31066017177982136}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 1.0}",0.1,200.0,0.5,3.0,1024,42,SECOND,1.8541019662496847,1.0,6,"[0.9270509831248424, 1.8541019662496847, 0.9270509831248424]","{""1,0"": 0.9270509831248424, ""2,0"": 0.0, ""2,1"": 0.9270509831248424}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 1.0}",0.1,200.0,0.5,3.0,1024,43,SECOND,1.8541019662496847,1.0,6,"[0.9270509831248424, 1.8541019662496847, 0.9270509831248424]","{""1,0"": 0.9270509831248424, ""2,0"": 0.0, ""2,1"": 0.9270509831248424}",1,1,2.0,1,True,True,True,
primary,accelerating,"{""accel_mag"": 1.0}",0.1,200.0,0.5,3.0,1024,44,SECOND,1.8541019662496847,1.0,6,"[0.9270509831248424, 1.8541019662496847, 0.9270509831248424]","{""1,0"": 0.9270509831248424, ""2,0"": 0.0, ""2,1"": 0.9270509831248424}",1,1,2.0,1,True,True,True,
primary,noise_floor,"{""sigma_noise"": 0.001}",0.1,200.0,0.5,3.0,1024,42,SECOND,4.558661402824529e-15,0.0010328139178454876,0,"[2.494146759015196e-15, 3.3722152678964305e-15, 3.250960778737432e-15]","{""1,0"": 1.3077006240870972e-15, ""2,0"": 1.1864461349280988e-15, ""2,1"": 2.0645146438093332e-15}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.001}",0.1,200.0,0.5,3.0,1024,43,SECOND,6.527793790458618e-15,0.0009714483749121428,0,"[3.817898083044065e-15, 4.561413558280472e-15, 4.6762759395926996e-15]","{""1,0"": 1.8515178508659186e-15, ""2,0"": 1.966380232178146e-15, ""2,1"": 2.7098957074145534e-15}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.001}",0.1,200.0,0.5,3.0,1024,44,SECOND,9.593062187500225e-15,0.0012542948825284839,0,"[5.662212689092174e-15, 6.475127480413866e-15, 7.048784205494411e-15]","{""1,0"": 2.5442779820058145e-15, ""2,0"": 3.1179347070863593e-15, ""2,1"": 3.9308494984080515e-15}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.005}",0.1,200.0,0.5,3.0,1024,42,SECOND,1.439545324222779e-13,0.005162389948964119,0,"[7.664646042379853e-14, 1.0819262933360849e-13, 1.030699750871488e-13]","{""1,0"": 4.088455733512911e-14, ""2,0"": 3.5761903088669425e-14, ""2,1"": 6.730807199847938e-14}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.005}",0.1,200.0,0.5,3.0,1024,43,SECOND,2.172401334660852e-13,0.004857542458921671,0,"[1.2389615991619555e-13, 1.52782155984886e-13, 1.5780195103108887e-13]","{""1,0"": 5.943818243499635e-14, ""2,0"": 6.445797748119921e-14, ""2,1"": 9.334397354988966e-14}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.005}",0.1,200.0,0.5,3.0,1024,44,SECOND,3.3482003205023585e-13,0.006263354327529669,0,"[1.961920203764968e-13, 2.2579723998009554e-13, 2.4765080374387945e-13]","{""1,0"": 8.716922830635645e-14, ""2,0"": 1.0902279207014034e-13, ""2,1"": 1.3862801167373909e-13}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.01}",0.1,200.0,0.5,3.0,1024,42,SECOND,7.758317881676494e-13,0.010320702567696571,0,"[3.984182643986977e-13, 5.9480012674526e-13, 5.584451851913411e-13]","{""1,0"": 2.1738660297630836e-13, ""2,0"": 1.8103166142238938e-13, ""2,1"": 3.774135237689517e-13}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.01}",0.1,200.0,0.5,3.0,1024,43,SECOND,1.2526866121802608e-12,0.009715310297906399,0,"[6.899477683276183e-13, 8.886942032959465e-13, 9.267312527369568e-13]","{""1,0"": 3.2595535944330405e-13, ""2,0"": 3.639924088843143e-13, ""2,1"": 5.627388438526425e-13}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.01}",0.1,200.0,0.5,3.0,1024,44,SECOND,2.0594289935310684e-12,0.01250831875950098,0,"[1.1877809857757402e-12, 1.3925678866776045e-12, 1.5385091146087923e-12]","{""1,0"": 5.209198789222762e-13, ""2,0"": 6.66861106853464e-13, ""2,1"": 8.716480077553283e-13}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.02}",0.1,200.0,0.5,3.0,1024,42,SECOND,5.74052018933207e-12,0.02062493935227394,0,"[2.723531297818406e-12, 4.575110293705406e-12, 4.182398787140328e-12]","{""1,0"": 1.5581214021917417e-12, ""2,0"": 1.1654098956266641e-12, ""2,1"": 3.016988891513664e-12}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.02}",0.1,200.0,0.5,3.0,1024,43,SECOND,1.0674284709982855e-11,0.01943213678896427,0,"[5.425385713148662e-12, 7.71899737195485e-12, 8.204186334862198e-12]","{""1,0"": 2.470098375120657e-12, ""2,0"": 2.9552873380280055e-12, ""2,1"": 5.248898996834193e-12}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.02}",0.1,200.0,0.5,3.0,1024,44,SECOND,2.0288340012867428e-11,0.02494341880083084,0,"[1.1091598945292332e-11, 1.3962616244077728e-11, 1.552246483636479e-11]","{""1,0"": 4.765875176502635e-12, ""2,0"": 6.3257237687896976e-12, ""2,1"": 9.196741067575094e-12}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.05}",0.1,200.0,0.5,3.0,1024,42,SECOND,2.55416647735579e-10,0.05144107714295387,0,"[9.137176827599647e-11, 2.2394995115446695e-10, 1.955115760406946e-10]","{""1,0"": 5.99050716948844e-11, ""2,0"": 3.146669658111206e-11, ""2,1"": 1.6404487945958255e-10}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.05}",0.1,200.0,0.5,3.0,1024,43,SECOND,7.479079687879658e-10,0.048583198338747025,0,"[2.7996250375530646e-10, 5.755368898886734e-10, 6.403165439319518e-10]","{""1,0"": 1.0759142485601408e-10, ""2,0"": 1.723710788992924e-10, ""2,1"": 4.679454650326593e-10}",,,,,True,,True,
primary,noise_floor,"{""sigma_noise"": 0.05}",0.1,200.0,0.5,3.0,1024,44,SECOND,2.4164946084682777e-09,0.06179879233241081,0,"[9.830099079690227e-10, 1.8563524847344807e-09, 1.9936268242330515e-09]","{""1,0"": 4.2286778423522594e-10, ""2,0"": 5.601421237337967e-10, ""2,1"": 1.4334847004992547e-09}",,,,,True,,True,
primary,outlier,"{""accel_mag"": 0.3}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.24928181277436512,0.30000004172325134,6,"[0.24928181277436512, 0.12464090638718256, 0.12464090638718256]","{""1,0"": 0.12464090638718256, ""2,0"": 0.12464090638718256, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,outlier,"{""accel_mag"": 0.3}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.24928182810753563,0.30000007152557373,6,"[0.24928182810753563, 0.12464091405376782, 0.12464091405376782]","{""1,0"": 0.12464091405376782, ""2,0"": 0.12464091405376782, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,outlier,"{""accel_mag"": 0.3}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.24928181277436512,0.30000004172325134,6,"[0.24928181277436512, 0.12464090638718256, 0.12464090638718256]","{""1,0"": 0.12464090638718256, ""2,0"": 0.12464090638718256, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 0, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.0,0.30000004172325134,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 0, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.0,0.30000007152557373,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 0, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0,0.30000004172325134,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 1, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.0,0.30000004172325134,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 1, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.0,0.30000007152557373,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 1, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.0,0.30000004172325134,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",0,1,inf,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.08309142153876903,0.30000007152557373,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 2, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.08309142153876903,0.30000004172325134,2,"[0.08309142153876903, 0.041545710769384514, 0.041545710769384514]","{""1,0"": 0.041545710769384514, ""2,0"": 0.041545710769384514, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 3, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.16618660182339828,0.30000004172325134,4,"[0.16618660182339828, 0.08309330091169914, 0.08309330091169914]","{""1,0"": 0.08309330091169914, ""2,0"": 0.08309330091169914, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 3, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.16618660182339828,0.30000007152557373,4,"[0.16618660182339828, 0.08309330091169914, 0.08309330091169914]","{""1,0"": 0.08309330091169914, ""2,0"": 0.08309330091169914, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 3, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.16618660182339828,0.30000004172325134,4,"[0.16618660182339828, 0.08309330091169914, 0.08309330091169914]","{""1,0"": 0.08309330091169914, ""2,0"": 0.08309330091169914, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 4, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,42,SECOND,0.24928181277436512,0.30000004172325134,6,"[0.24928181277436512, 0.12464090638718256, 0.12464090638718256]","{""1,0"": 0.12464090638718256, ""2,0"": 0.12464090638718256, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 4, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,43,SECOND,0.24928182810753563,0.30000007152557373,6,"[0.24928182810753563, 0.12464091405376782, 0.12464091405376782]","{""1,0"": 0.12464091405376782, ""2,0"": 0.12464091405376782, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
primary,eos_truncation,"{""accel_mag"": 0.3, ""k_eos"": 4, ""outer_family"": ""outlier""}",0.1,200.0,0.5,3.0,1024,44,SECOND,0.24928181277436512,0.30000004172325134,6,"[0.24928181277436512, 0.12464090638718256, 0.12464090638718256]","{""1,0"": 0.12464090638718256, ""2,0"": 0.12464090638718256, ""2,1"": 0.0}",0,1,2.0,1,True,True,True,
sensitivity,baseline,{},0.05,100.0,0.25,1.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,1.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,1.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,3.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,3.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,3.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,5.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,5.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.25,5.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,1.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,1.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,1.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,3.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,3.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,3.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,5.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,5.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,0.5,5.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,1.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,1.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,1.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,3.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,3.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,3.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,5.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,5.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,100.0,1.0,5.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,1.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,1.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,1.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,3.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,3.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,3.0,1024,44,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,5.0,1024,42,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
sensitivity,baseline,{},0.05,200.0,0.25,5.0,1024,43,SECOND,0.0,0.0,0,"[0.0, 0.0, 0.0]","{""1,0"": 0.0, ""2,0"": 0.0, ""2,1"": 0.0}",,,,,True,,True,
